product_id,real_tn,pred_tn_BASE,pred_tn_TUNED,pred_tn_TWEED,pred_tn_FINAL,pred_tn_BASE_SINLOG,pred_tn_TUNED_SINLOG,pred_tn_TWEED_SINLOG,pred_feb_BASE,pred_feb_TUNED,pred_feb_TWEED,pred_feb_FINAL,pred_feb_FINAL_SINLOG,pred_feb_BASE_SINLOG,pred_feb_TUNED_SINLOG,pred_feb_TWEED_SINLOG
20026,235.10419,37.796229522342024,18.373698076392465,11.34961977951819,10.289181581605332,257.207624591364,259.6132694823748,196.9458392723906,186.1654874567381,204.21579883546588,189.80999297953312,294.51477591790774,485165194.4097903,225.40346617761006,241.50840015683033,215.9796500713237
20027,155.25876,34.00840444874836,19.27018813173663,6.3251544348121325,8.916053011582203,251.97524189380357,173.142810846924,179.9198585066617,234.27934625895267,216.39409546625924,195.5184346744218,228.56848944307038,485165194.4097903,251.04294764456537,220.57899948438552,237.9351328267033
20028,109.92618,29.983532844677978,18.214173795965383,6.605052241729821,5.819867960332988,189.63489777932026,197.04343298642783,148.60518111304455,189.66320539948057,206.8089849643747,184.26259575606673,176.77002627320357,485165194.4097903,212.98124997472678,202.1531696837115,194.47119391118474
20029,150.64869000000002,39.192344652823735,17.13686656157555,9.17992695719529,11.440979090773236,217.29402144409252,182.68757565954863,158.33274323239917,179.89259235205392,184.85405456802124,184.49330076922064,196.04639215718356,485165194.4097903,192.39465338376473,198.96866417101072,181.310982621627
20030,102.7572,33.25504122485131,17.8538843758434,7.386417462091301,8.691669862479612,172.14257173017384,152.40343037372287,117.06522643047391,155.36195311289933,147.51617450011767,134.39296502213307,112.51159674474938,485165194.4097903,177.46128770473422,159.75782169879164,134.59446507029259
20031,139.91577,32.93526791973273,17.307215741232437,7.293823581017828,7.53225230901087,241.48161711337457,172.4687382437575,135.5856348782825,194.3974724671562,188.8520186434739,188.5064000216933,155.30458353473898,485165194.4097903,215.14336122247684,190.76963061966063,187.533242092476
20032,527.79811,30.498104757256485,20.631623480065585,6.684407147996657,7.688424118324222,266.02245722739616,298.9678133527286,264.1984809560564,314.98828236027424,296.26321372373866,206.4428331163046,279.8530982825071,485165194.4097903,346.0629943975295,324.08551139480824,367.2880593774149
20033,96.76212,33.56977276650982,16.134030824933596,9.330781793721727,9.090741346711436,231.6351560202527,187.46294058624628,134.94408130789157,146.52657951179413,153.15078038860537,109.82054475938034,136.05008212567094,485165194.4097903,185.17251294658345,133.9826010516474,159.87199281834526
20035,179.97912,28.852631542716328,15.73668367533653,5.763675245118842,7.301893976962726,226.8451328856842,172.1124336596361,124.6896677305181,171.83622265034077,174.38464466559944,155.40083431241843,151.44049313929145,485165194.4097903,183.89350807773732,154.2439706256001,162.5573757979412
20037,63.37274,30.642885438662045,15.289130796677357,7.94918867837391,9.137268521971164,184.46410401608512,179.8330807632782,139.12642248188777,153.65373258608133,133.45863043825258,126.55287732522014,146.14929981259502,485165194.4097903,176.97154136961444,177.28311164849617,148.88624014667062
20038,157.68477,165.26524250197622,161.25933002923168,106.59466001265342,117.25533107279392,221.56384133361666,221.45283834288225,172.84845183709726,134.23367008238802,158.17178128115174,121.32119454105543,194.98142481753626,485165194.4097903,181.15455673062934,171.6308269356773,168.73633390478392
20039,128.40394,128.75421255229924,126.77612860353356,100.61747852462105,144.77924761793037,204.96588816889403,172.45702499932477,158.36882018501242,142.04810260961617,133.74618817815178,109.71508074030336,144.01560840942372,485165194.4097903,174.3336081893022,166.54045713089369,158.3457897415645
20041,113.11379,31.328402805222677,15.627957882678256,9.020791523360355,9.306803231709985,173.3486146913449,162.15725145947496,128.86492924193774,151.07684648764493,136.45070657532673,136.0169970947248,132.72664480951815,485165194.4097903,156.11351484597986,147.91363321616365,153.29705754266826
20042,124.20086,35.88865481394475,16.748097825443562,8.618748239073549,8.271477865521526,206.00584530627532,173.68498004204687,147.8555729623618,161.39219319078504,156.51550968718237,139.7625551034824,142.84936063938528,485165194.4097903,179.18919356623542,169.1564607502877,155.87409381320214
20043,93.77222,29.801756120991243,15.883188608319905,8.700910276129516,9.250505947967616,197.9237661672547,165.31124383363397,130.65085330939024,133.73774007752138,134.366706692756,112.29268143722605,144.45786285576196,485165194.4097903,202.92222525248945,148.79512473354316,162.71409550896286
20044,59.617470000000004,32.498419797103004,19.055767078344925,8.205579080907157,9.65218486364519,218.06098012522696,183.46166761870566,141.39499403629404,166.78075570608644,146.33680543246504,154.66901853008906,163.79392715158772,485165194.4097903,175.3663748069062,175.25995760328055,145.58671314407889
20045,149.89961,28.722212693580687,15.916159169958295,7.90363891261594,9.000319779405544,206.61503386204535,191.98541389938595,134.392257191011,151.51552639139805,158.10068482934642,144.28675657239535,153.86184172812222,485165194.4097903,150.2598838161363,149.422248252514,156.39318008998723
20046,149.9563,31.93332164693265,16.896361062348106,8.805497480809125,9.002284490584437,212.51728450878161,185.768116950513,146.84015416240499,169.21030498656438,164.01352433502348,170.98602665091892,115.7859403433322,485165194.4097903,181.14231299548766,188.71852045248713,162.9414710276565
20047,71.49763,31.12235164817692,18.108502976487173,7.2836716935425505,7.159189573888019,196.9178058670079,174.1347417834567,141.38897312455288,159.2188836308382,152.18258485557615,141.35931705565693,144.51681088985762,485165194.4097903,174.72701283094844,156.46993304398302,141.6303467437073
20049,124.84836,30.616361618527183,16.026527429345357,7.738978011942936,11.184983637992467,241.13976368941624,178.19312448910543,136.98056862530893,155.88047390826247,151.35519016576555,147.8783407766016,151.4777608168255,485165194.4097903,147.75543702870758,132.3549027880387,162.64748758915266
20050,117.02742,25.170353519747724,15.740102202387394,6.495516223540847,6.94569255142183,171.61967108375413,159.23294356940585,129.21929741221038,156.09246046094782,145.6832197446103,147.14618614020597,125.39313058156213,485165194.4097903,184.99056779421224,187.30885764540682,161.8697857139927
20051,132.46038000000001,144.9296838741889,144.3652367438898,138.18373020490233,283.650941765005,149.0626479283261,137.63462562900992,140.78726142726762,137.95757374584682,125.87420342459183,118.93949945514726,119.26361856947702,485165194.4097903,149.31661090719055,144.2020644623767,147.55584081673103
20052,95.51068,24.85359454639166,13.769053088709079,8.047916553882136,6.996162941150814,200.67914235041292,178.20634266677803,125.87361183779419,105.35642061455906,116.70111631087022,95.80854237708832,105.03343349710359,485165194.4097903,131.21904968889092,135.6104174943863,118.66228610780658
20053,146.36584,27.037511653326096,15.198156835117956,6.5165705086818155,6.981026220064164,182.47258844720673,141.69626533836254,121.00568415812542,166.50993062588216,169.63922487183413,168.01731360086285,163.4777789327036,485165194.4097903,189.3333921914206,178.8212492407333,155.80018435610256
20054,121.2091,28.45073447882348,15.832944656589966,8.625432081703014,6.88036443398952,132.39975449345215,136.84936485241403,112.60270691712631,158.44342988655,136.308652103896,137.9268665042541,130.94798032001393,485165194.4097903,162.94776547172265,131.2426718137339,136.6013319726884
20055,65.85747,108.19405379822089,101.41426403816436,108.01516706512852,153.61095422449915,114.2512074294788,146.37961460483308,122.04650546499023,97.53800581761868,106.08250386608944,71.5064373912317,76.6923053487345,485165194.4097903,126.86918527425513,119.43661467817638,111.83979155763923
20056,63.7182,29.326535560978613,13.371306539329382,8.40414044749263,9.249355483890938,96.04003698701126,138.66445313020768,112.03025193991098,101.39380838819935,99.58088327113566,98.05354055674238,93.08805577332072,485165194.4097903,130.42162623082527,117.18105877084841,121.19872842158772
20057,141.36774,33.236883960772296,15.541967193720577,7.512023217909394,8.461387644760986,144.23437271244916,130.5077613488583,112.76261200707606,127.64478281313438,129.92766827852705,117.32050565244768,142.73660652369077,485165194.4097903,168.80197419992655,146.37676022828012,136.4490323475293
20058,117.82985,25.992534567718668,15.507489857800246,7.911406799826838,8.261683241141624,132.474468617018,151.83510717345067,112.00186195460056,107.22413497765876,123.31813474737103,105.64605468526398,133.2506091731311,485165194.4097903,124.46301356008908,137.60529094923842,124.44127468594843
20059,111.51139,27.64422981770215,15.680329230195392,7.601643789792639,7.103208103829016,133.28237076473243,125.61808696644087,115.57551021388184,146.14680400835493,142.34219772874835,137.79318373878925,127.57832297085714,485165194.4097903,155.828543269543,142.91863098081942,143.13773075741216
20061,106.44895,26.57769076003847,15.841478009609807,7.8252845049697335,8.013966563227008,134.89262271188394,126.61846624928978,120.94628205990932,137.05272130458857,128.31861416392135,127.89496163731543,131.7497973806354,485165194.4097903,141.28287138042538,139.03449912576863,128.48874521470705
20062,90.97637,33.96657172465381,15.775353760233045,8.101187889297236,10.36508091251647,136.34081287633572,145.25749906775803,100.78971591766432,118.67490325785951,105.56385545149826,91.35042003602699,98.57147693218003,485165194.4097903,128.27241920085976,117.01924131159913,115.21203444534413
20063,103.52372,30.709575328416424,16.274612513628853,7.020593161268358,7.725742196960923,137.54916701288084,160.21203639689625,109.86965706480223,135.17763840372413,140.96124483268517,112.6262273193619,124.68802443943837,485165194.4097903,136.08448486157934,144.62522634357884,121.66522361788647
20065,77.98518,35.182761526305924,16.07453729739124,8.695435465036926,10.71794422243913,151.6273939722822,164.61550578559596,128.10855673865208,127.86705346235135,118.98759716639636,101.78820227453642,121.73150355282881,485165194.4097903,134.35379710788652,111.20535161111394,127.3814992284627
20066,119.28134,49.71192425652044,27.81431625515273,28.652179944819615,28.794521970898316,120.44026919034722,122.07880036625183,100.89728677815407,136.09658727974085,137.47767905457422,121.10451350594975,119.83773986665926,485165194.4097903,167.7127417872614,155.57625736730722,134.53403679044217
20067,88.49566,25.153930509354367,14.627890711611313,6.694477331884905,8.596210166376046,116.2259639594414,115.74515558842269,85.66821875628732,107.94092393730156,112.97522495932094,111.45029829137998,93.41600156554176,485165194.4097903,159.12922824711225,121.44269581764159,118.55214091772847
20068,92.92737,26.568717474051514,15.733718469732597,5.86572991462311,7.3838372742116825,132.27609807505175,127.57217553175236,100.41409188338235,126.68219930596426,120.60767951271576,110.66556747152198,111.01602680573423,485165194.4097903,125.46425036006823,115.31330738779153,117.90086327680048
20069,136.63984,23.670340635513483,15.665450614325856,5.654917266429554,5.331969556323837,131.6873746647701,128.10598495710124,112.59242348857389,135.12956257848722,143.31613682730426,133.31856636282723,124.03060610749306,485165194.4097903,160.16767733103518,125.63696237232212,139.81728593903134
20070,68.44316,47.95849279427854,28.46581499076568,29.193677626983202,41.747760937718496,128.75688926832538,130.70799139850791,119.20964543580207,114.29439584634859,109.13716329053872,82.37120046727571,109.05102935506928,485165194.4097903,140.41003154192,110.5802654336656,114.39806866017862
20071,104.77091,26.992566647386447,14.28674774578818,8.947485286348048,6.515370802128911,167.13176789269332,148.32658390603987,104.60919543255667,140.45725360053478,124.2851363667404,94.33576193827258,120.523209910281,485165194.4097903,151.29605137851655,118.37341821473395,135.95140223546096
20072,32.2686,29.58351521831518,14.793228472211808,7.0282520357122795,7.491900238592284,118.09396657929454,98.66842819663755,90.76138872288013,97.75381463384929,88.5202281106551,93.3563491442049,82.07136566014873,485165194.4097903,99.99175474902097,95.35575542624672,92.5631121745369
20073,122.47019,119.80615726615959,119.11290344761582,100.32131401744347,117.68733000305264,127.27706846233274,137.73002983620825,104.20274081423659,104.17508675099114,107.2442289552022,101.31047178058529,137.39380122423583,485165194.4097903,121.54303129937908,101.41576326142224,113.9996666661272
20074,98.07553,101.96782204788153,89.55244180801357,100.66607765520567,164.68316311660283,87.43273907932597,97.0544422493221,99.12166169830682,104.33700888999881,97.09335587685646,82.40145532857791,96.66798659366107,485165194.4097903,99.37406007254539,98.49926452742159,87.50483821980474
20075,105.42961,72.36865916831358,42.39321661672472,72.90102684802874,109.62502777190754,165.52764718961555,143.7380483314784,123.45852570876372,148.46172674792413,144.85887526697917,125.78807670826957,121.29526529688592,485165194.4097903,144.7781324341808,145.78300700395584,134.05092006840837
20076,68.45922,28.99266700660216,15.69050334093991,6.372744280639202,8.058010182027349,108.0843085525601,123.92140193712777,88.58325291405106,107.83972231047443,100.58224263492767,95.29837121726514,96.36925144375776,485165194.4097903,127.38727872537233,112.91242907622008,115.94363746044499
20077,34.58847,25.08792005560408,13.094730991480212,7.80300326542063,6.495913150706854,125.96598645731625,111.89444927023926,102.66280710209051,98.55262948475827,99.74922061313188,83.90425428718481,94.78059841184287,485165194.4097903,139.55062937029973,120.53386183667953,100.97649741817665
20079,27.68496,39.89685152272204,22.077931424161374,14.493779862262377,12.749597311075089,68.31404901636769,74.62437327468595,68.10208171470656,53.04682095035279,51.716397667428964,42.42558384212724,49.26893287129041,485165194.4097903,78.96529783974209,77.32033952315919,55.526812222412275
20080,8.84426,25.526973106912028,16.410352930593355,9.461559147956507,7.673109270780102,115.39527408469083,115.7670178912714,89.50264365867557,88.51008729838834,82.65390967961943,77.21734379853439,77.69146150591281,485165194.4097903,153.7889835831106,114.07740278364317,102.60358282092517
20081,94.25871,28.236073686456002,15.235123396613758,8.295212054131156,8.192356370538892,94.6856244765585,124.3090134153197,77.03752293042467,85.82488131520323,87.79760156685526,77.11700752800911,81.40533359334981,485165194.4097903,104.76624007469408,109.03378835006515,93.07184493933086
20082,78.87082,69.50756385825449,67.89904236198353,66.40787209371943,102.65818245266259,55.173167576892396,81.40547152966225,74.93762203069043,87.85147943131204,80.02196816955663,70.9342209931198,75.76512327523285,485165194.4097903,85.24589373816612,107.43462923196148,92.09369412787095
20084,94.68236,32.25166220029695,14.952301619676845,9.516392344542192,9.324186182081544,137.17086338679735,133.03422960895156,106.98853403827192,125.48741696244278,114.44939312697004,102.68164848016734,92.11483650329184,485165194.4097903,144.29555067051197,126.26535467054806,124.43979750058718
20085,221.56404,33.16126148762121,19.23141232890945,9.073448280212979,8.942596737004074,179.95390983799803,183.60586972960095,170.7532211974383,166.19021897724332,152.2472747417324,112.90333598414558,192.0102368115348,485165194.4097903,172.4329686736771,182.7525921838346,168.54705467290634
20086,42.51979,79.58242211043894,73.0307056618623,65.11379954401082,85.80772895928077,71.40517537884797,83.89720288337315,73.26389796750921,62.39402377346685,54.152641679140615,52.73870979119754,55.76141097486149,485165194.4097903,95.09321717204243,90.6844254227507,78.2008274947044
20087,89.63007999999999,76.0356265329888,83.28910440523558,88.42512243014535,117.63375819878125,80.76441928999427,83.23522847149367,85.25639439019439,85.58834490511329,88.10663946290639,78.85754781866947,76.31106668140036,485165194.4097903,82.17959139461713,106.32718860911687,89.9720228642298
20089,102.33626,31.722623743787643,18.573735524350994,10.092307436254504,6.508798257028674,165.49501868331936,167.39365029923476,164.7062206411241,155.31337793016797,140.2820476520552,107.30468636770959,129.8331159860635,485165194.4097903,137.87264386663546,140.17829981468464,150.8948603891985
20090,35.97712,25.335660197022996,14.731521558100992,6.548892289273301,8.373591391410297,69.98214528031411,79.98065410400271,66.72265292476412,61.51060313020188,68.19734587432907,55.765875594652556,66.22415223839283,485165194.4097903,99.52425434939047,99.32407667422162,92.57328937887895
20091,92.24345,29.830899435059997,15.936421471629693,7.9633926481390045,6.598549478527499,90.82935708096122,106.53065265350642,80.71640085685442,116.1896422877391,111.55354093491748,96.85053896421329,102.32043870918172,485165194.4097903,132.26623877238185,113.37863587824238,111.17364396316432
20092,47.45286,20.228215303612238,12.432838857986344,8.679121064131348,8.873325993538026,75.258136033045,92.95316443373007,63.53548992154366,70.98079861333048,66.72066547058184,69.70242335989963,63.79381416744208,485165194.4097903,72.02859128894983,94.02064665286808,70.86459734820278
20093,73.28412,24.021715693339242,14.367768804001694,9.188146416632067,8.06493016858069,90.234846870575,103.31994853164655,67.72514012779425,81.77749448931714,77.011649119031,75.50844129510433,80.241760032685,485165194.4097903,94.70001481238711,98.74549610560828,87.46844017376857
20094,59.12954,45.78114045290954,27.561751786797334,11.401700981322962,20.697247955329633,99.74214824853856,99.14275488023591,83.23901177765185,93.23729162300725,89.97679769274212,81.4935038589169,80.63041321609,485165194.4097903,146.60915011346447,148.17675298725868,120.37512558253955
20095,28.52853,91.98712685570845,92.51193032550749,71.01223779358855,78.21499249427946,107.91929324242685,112.09755797945107,88.36439371889003,67.08194667489228,68.13910574382452,62.53726546860313,57.15115401834328,485165194.4097903,83.15265963001646,83.5455254809001,69.50698780608917
20096,44.24611,88.11184752284218,77.57268829025107,87.60022508265732,90.7791292982852,73.72980353292378,70.14693745085519,68.14777413980994,67.9731356080189,68.17176565264157,65.87605569643475,58.93714703871718,485165194.4097903,112.40696632121632,96.83548356132236,89.00081599008189
20097,55.29078,20.834149552668215,11.8792933929121,8.501741422047164,6.8727367096948875,62.34019275149927,86.55619398625969,52.79212219327655,75.74668883049273,80.75537099878724,67.577295084788,65.49568383011028,485165194.4097903,75.992210068555,90.14569899462948,78.24105299233361
20099,57.827130000000004,43.02327377254389,38.39960758649107,63.655269605070565,84.11561429476723,57.30707694184558,71.00967978113944,57.312683995424266,66.25911123421027,57.49901919234599,52.581600733010305,55.97349916335857,485165194.4097903,85.1279994774355,78.49386639260678,68.34468249528798
20100,1.3792,23.858552059531828,13.50596492360964,8.226887645348695,7.99472865455217,102.75061181006073,86.92135284180196,75.85328469568849,60.62582117454789,73.27174136269635,47.17288816623391,44.35402699280374,485165194.4097903,73.78243861449495,70.04970527468346,73.56595732068426
20101,72.80091,24.672256353323853,13.818125631978196,9.539397401345209,8.443827103328974,81.34840021264064,85.59920401753628,68.29147124406417,80.05543231988801,78.3912291388325,70.26563507564194,96.77101338281582,485165194.4097903,86.23109747956919,88.53992979988463,88.63115783553951
20102,19.17797,14.26301196919521,10.036283586897534,5.472018156688596,7.272578840983528,47.96167553821269,81.6179987169429,38.60854585560961,45.94963804342558,41.34897354392347,41.09446094388237,35.92029017916569,485165194.4097903,62.85966827241997,65.72916316489301,45.187489879329846
20103,63.99622,89.30275301989464,86.76054178950686,96.09380575470637,126.62562044831475,84.2293140609984,68.46976505056419,73.40027838155758,89.28307815593885,86.68732324705003,69.31920849648228,82.68593741385347,485165194.4097903,98.71740294529754,95.16086838065146,84.3839154532817
20106,74.51262,19.360776274448867,12.051234641167625,8.446478889182531,6.935421690984353,66.30583707710313,87.24136736855388,58.58689549826105,72.79699218163384,73.81204992961793,72.37024782554596,98.42228048267253,485165194.4097903,91.35094365949764,83.49034453124874,80.67256390053753
20107,86.05666000000001,25.351626222028568,12.296088829666655,9.054598123183744,9.258833158495946,85.3472843100076,101.62988243169535,64.44045860717796,98.16083495194724,91.43761587447806,93.83918629267811,85.78887664027206,485165194.4097903,121.54952109773366,83.07840383515561,91.06127351845228
20108,58.34718,20.873267345943216,11.687712994215122,8.976764072710418,8.248815348998777,79.99162344846556,71.17302605462758,58.590961511940066,69.22481226586835,70.26004206742496,70.20322800784686,57.199304710829864,485165194.4097903,77.22262752894704,71.87069636710996,72.11239243905548
20109,61.843199999999996,18.053208105399527,10.952352906511607,6.343375967225646,8.779691353197677,57.77353940686461,68.96644830851118,43.08000199802845,52.4954145925795,57.262910450469995,61.49067348673484,54.84739405983997,485165194.4097903,67.79857763770706,79.97446474919036,65.62556360943773
20111,93.88818,23.18166718105659,11.829525684569145,8.979920833451025,6.987152685138693,81.13431784543651,97.63696610786009,77.58215558155321,87.24017084527291,83.66670056131704,72.92824945245746,77.22740819334129,485165194.4097903,95.82049483115047,85.63024115171174,88.7002198898611
20112,107.06263,54.84927661838515,34.582362802252945,67.60764242680038,80.78577229374027,79.37940663762515,69.36349693718627,76.97751680743644,75.07150675894333,77.73141458852858,77.43407556745194,76.85023008596869,485165194.4097903,80.28424380567937,75.1843792518575,77.97527810954338
20114,44.16048,23.3672133244576,14.201911757309336,6.05139245119081,7.977218060022516,71.45801278297351,78.51634462562731,59.21305670660672,63.90879374052885,52.61455949645518,59.14913455364713,60.49752358415972,485165194.4097903,70.21360961444026,80.51241802131561,70.46850024843273
20116,118.60204999999999,23.366152664550274,13.92664536194423,6.364035179618634,7.236482004346554,130.75989368104206,120.74203463071272,89.09867839186676,85.0735253859752,92.09125115581453,93.5321461424587,76.12826525580931,485165194.4097903,110.17220552016197,83.26714451949196,102.18542986735758
20117,36.0325,17.143963902975045,12.122640057837813,7.5015935435552406,7.692089637493446,48.95064437671761,68.61256062822785,43.104313619855205,51.42175937526862,49.16680270678317,52.91877418899378,53.64979184228452,485165194.4097903,72.37707906612411,74.76830996790595,60.45668411712079
20118,61.15123,16.654095943435415,10.88456132780313,6.018750540550916,7.03787547639869,79.22447425198824,82.8468892381163,57.198613314730906,66.97998997140394,55.58115752834618,57.843544478608734,56.45276461022266,485165194.4097903,76.2769373886805,74.46048400320183,83.38202848396969
20119,36.26867,21.945914447159097,12.008501834795789,8.803664553129721,9.48646780887658,118.00930628700947,103.00019244852349,72.44463724368049,70.40642349443877,69.58322940374931,72.11550799479201,48.333398473410114,485165194.4097903,74.59276742419858,64.58788581135646,76.2786076739986
20120,72.21068,83.61246573951017,75.00252336486015,69.7397913957467,83.09119963430248,78.8891339195765,81.8583063349194,69.30521829310881,66.53019090761454,67.78602968512253,56.66578385679953,71.97841275198029,485165194.4097903,73.68845902294035,74.32935673095942,68.18598861323066
